"","subjectkey","freq_Lotto","freq_OthLotA","freq_OthLotB","freq_Scratch","freq_VSbet","freq_VHorse","freq_Casino","freq_Slots","freq_Table","freq_PVei","freq_OVei","freq_FHorse","freq_Private","freq_Cruise","freq_PPaf","freq_OPaf","freq_PFor","freq_OFor","freq_Other","diverity","diverity_No_lottery"
"295","318",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
"296","320",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2
"297","321",1,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,7,6
"298","322",1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2
"299","323",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"300","324",1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5,4
"301","325",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"302","326",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
"303","327",1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,8,7
"304","328",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"305","330",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"306","331",1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,5,4
"307","332",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"308","333",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"309","334",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"310","335",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"311","336",1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2
"312","337",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"313","338",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"314","339",1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3
"315","340",1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,6,5
"316","341",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"317","342",1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,5
"318","343",1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,3
"319","344",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"320","345",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"321","346",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"322","347",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"323","348",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4
"324","349",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"325","350",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"326","351",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"327","353",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"328","355",1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3
"329","356",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"330","357",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
"331","358",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1
"332","359",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
"333","360",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"334","361",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
"335","362",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"336","363",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"337","364",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"338","365",1,1,0,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,9,8
"339","366",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"340","367",1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2
"341","368",1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,7,6
"342","369",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2
"343","370",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1
"344","371",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
"345","372",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2
"346","373",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"347","374",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"348","375",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"349","376",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"350","377",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"351","379",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"352","380",1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,5,4
"353","381",1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,6,5
"354","382",1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4
"355","383",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"356","384",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"357","385",1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,5,4
"358","386",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"359","387",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"360","388",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"361","389",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"362","390",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
"363","391",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"364","392",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
"365","393",1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4,3
"366","394",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
"367","395",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"368","396",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"369","397",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"370","398",0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,3
"371","399",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"372","400",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"373","401",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"374","402",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"375","403",1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2
"376","404",1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7,6
"377","405",1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,8,7
"378","406",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"379","407",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"380","408",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"381","409",1,0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,9,8
"382","410",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"383","412",1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,3
"384","413",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"385","414",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"386","415",1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4
"387","416",1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,7,6
"388","417",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"389","418",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"390","419",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"391","421",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
"392","422",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"393","423",0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,3
"394","424",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
"395","425",1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,9,8
"396","426",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"397","427",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"398","428",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"399","429",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,2
"400","430",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"401","431",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2
"402","432",1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,5,4
"403","433",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"404","434",1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,6,5
"405","435",1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2
"406","436",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"407","437",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
"408","438",1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2
"409","439",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410","440",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
"411","441",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"412","442",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"413","443",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
"414","444",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"415","445",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"416","446",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
"417","447",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"418","448",1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,13,12
"419","449",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2
"420","450",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"421","452",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"422","453",1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,7,6
"423","454",1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,6,5
"424","455",1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,12,11
"425","456",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
"426","457",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"427","458",1,0,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,8,7
"428","459",1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,8,7
"429","460",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1
"430","461",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"431","463",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"432","465",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
"433","466",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"434","467",0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,4
"435","468",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"436","469",1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2
"437","470",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
"438","471",0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,4,4
"439","472",1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,6,5
"440","473",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"441","474",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"442","475",1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,5,4
"443","476",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1
"444","477",1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3
"445","478",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2
"446","479",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
"447","480",0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,4,4
"448","481",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"449","482",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,2
"450","483",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"451","484",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,2
"452","485",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"453","486",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"454","487",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"455","488",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"456","489",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2
"457","490",1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2
"458","491",1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,3
"459","492",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"460","493",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"461","494",1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,8,7
"462","496",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"463","497",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"464","498",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"465","499",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"466","500",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"467","501",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"468","502",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"469","503",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"470","504",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"471","505",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"472","506",1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,3
"473","507",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"474","508",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"475","509",1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,6,5
"476","510",1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2
"477","511",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"478","512",1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,5,4
"479","513",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"480","514",1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,5,4
"481","515",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"482","516",0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,6,6
"483","518",1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2
"484","519",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2
"485","520",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"486","521",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2
"487","524",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"488","525",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"489","526",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"490","527",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"491","528",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"492","529",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"493","530",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"494","531",1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,2
"495","532",1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2
"496","533",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"497","534",1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
"498","535",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"499","536",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500","537",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501","538",1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2
"502","540",1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,6,5
"503","541",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"504","542",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
"505","543",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"506","544",1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,2
"507","545",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"508","546",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"509","547",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1
"510","548",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,18
"511","549",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"512","550",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"513","551",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"514","552",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"515","553",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"516","554",0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,3,3
"517","555",1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2
"518","557",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2
"519","558",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"520","559",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
"521","560",1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2
"522","561",1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,5
"523","563",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"524","564",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"525","565",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"526","566",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
"527","567",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"528","568",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"529","569",1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,7,6
"530","570",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"531","571",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"532","572",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1
"533","573",1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,8,7
"534","574",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"535","575",1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,3
"536","576",1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4
"537","577",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1
"538","578",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"539","579",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"540","580",1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,8,7
"541","581",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"542","582",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"543","583",1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,2
"544","584",1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,6,5
"545","585",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
"546","586",1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4
"547","587",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
"548","588",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"549","589",1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2
"550","590",1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5
"551","591",1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5,4
"552","593",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"553","594",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"554","595",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"555","596",1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,7,6
"556","597",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1
"557","598",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"558","599",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"559","600",1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,9,8
"560","601",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"561","602",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"562","603",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"563","604",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"564","606",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"565","607",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"566","608",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"567","609",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"568","610",0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,11,11
"569","611",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
"570","613",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2
"571","614",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
"572","615",1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2
"573","616",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"574","617",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"575","618",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"576","619",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"577","620",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"578","621",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"579","622",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"580","623",1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2
"581","624",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,2
"582","625",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"583","627",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"584","628",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"585","629",1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,5
"586","630",1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5,4
"587","631",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"588","632",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
